ts; dow; hod;default broker_mwh; default broker_price ;CrocodileAgent_mwh; CrocodileAgent_price ;COLDPower18_mwh; COLDPower18_price ;VidyutVanika_mwh; VidyutVanika_price ;Bunnie_mwh; Bunnie_price 
855; 5; 15;[0.0000; 0.0000];[0.0000; 0.0000];[-2.8462; 274.7233];[16.6679; -72.9375];[15.6845; -34.3382]
856; 5; 16;[0.0000; 0.0000];[0.6424; -10.1508];[0.5917; 1726.7495];[17.1942; -30.2284];[44.4433; -18.8370]
857; 5; 17;[0.0000; 0.0000];[0.5281; -6.5796];[5.0000; -41.2996];[18.0016; -33.5340];[45.8383; -16.6835]
858; 5; 18;[0.0000; 0.0000];[0.4564; -5.8321];[5.0000; -21.3906];[16.5419; -27.6626];[40.4571; -17.7688]
859; 5; 19;[0.0000; 0.0000];[0.4292; -8.9690];[5.0000; -27.9204];[14.2824; -30.0737];[34.9387; -34.2958]
860; 5; 20;[0.0000; 0.0000];[6.6466; -9.0483];[4.8859; -34.2160];[13.1889; -30.2231];[37.9464; -19.6978]
861; 5; 21;[0.0000; 0.0000];[5.0293; -3.3339];[-0.1688; 689.4557];[12.6541; -24.7895];[36.3750; -24.6417]
862; 5; 22;[0.0000; 0.0000];[5.2235; -4.8401];[7.8353; -17.9220];[11.1094; -23.3383];[34.3306; -48.8147]
863; 5; 23;[0.0000; 0.0000];[4.8402; -0.9909];[0.0000; 0.0000];[10.9846; -24.4724];[30.3227; -39.2908]
864; 6; 0;[0.0000; 0.0000];[4.0864; -9.0521];[0.0000; 0.0000];[11.3545; -25.2406];[39.5230; -26.6651]
865; 6; 1;[0.0000; 0.0000];[4.2523; -16.0273];[0.0000; 0.0000];[11.1540; -23.5946];[42.3528; -24.2935]
866; 6; 2;[0.0000; 0.0000];[4.1263; -4.9909];[0.0000; 0.0000];[16.3815; -26.4417];[41.3887; -30.3102]
867; 6; 3;[0.0000; 0.0000];[4.6046; -5.1550];[5.0000; 34.6705];[16.6598; -29.5542];[50.3526; -28.5440]
868; 6; 4;[0.0000; 0.0000];[4.9319; -17.5597];[4.3418; 46.2875];[18.5041; -29.2942];[47.6423; -29.8335]
869; 6; 5;[0.0000; 0.0000];[5.5468; -6.6836];[9.0609; -10.6187];[21.3289; -32.8941];[38.4464; -34.2893]
870; 6; 6;[0.0000; 0.0000];[7.7215; -20.2320];[3.1768; 43.3844];[12.8388; -23.0474];[37.9045; -33.3063]
871; 6; 7;[0.0000; 0.0000];[7.4159; -20.7191];[0.0000; 0.0000];[12.3652; -32.5184];[38.5444; -35.9710]
872; 6; 8;[0.0000; 0.0000];[6.8964; -0.2178];[-2.0045; 171.9968];[19.8147; -22.2732];[47.7368; -31.6191]
873; 6; 9;[0.0000; 0.0000];[7.1651; -25.3534];[-0.2892; 696.7739];[19.2320; -30.8621];[47.4874; -32.1741]
874; 6; 10;[0.0000; 0.0000];[7.9919; -21.0801];[4.7757; 0.1071];[16.7161; -28.7976];[36.7739; -34.1696]
875; 6; 11;[0.0000; 0.0000];[9.6053; -3.3741];[5.0000; -34.7846];[18.3346; -26.9063];[39.9994; -35.4359]
876; 6; 12;[0.0000; 0.0000];[6.7489; -16.7600];[-1.2465; 445.9840];[19.2472; -33.8270];[39.4163; -33.4361]
877; 6; 13;[0.0000; 0.0000];[6.3090; -24.7813];[-7.0110; 123.7835];[21.2225; -51.6616];[39.4353; -29.9171]
878; 6; 14;[0.0000; 0.0000];[7.0298; -27.3147];[-0.0860; 4139.6397];[34.2301; -63.5607];[37.2468; -33.5963]
879; 6; 15;[0.0000; 0.0000];[6.7680; -14.1461];[-4.0471; 173.8622];[34.3542; -63.9693];[34.4866; -34.6875]
880; 6; 16;[0.0000; 0.0000];[6.3298; -28.5443];[0.0000; 0.0000];[30.0396; -69.2412];[28.5480; -3.4804]
881; 6; 17;[0.0000; 0.0000];[5.5877; -0.6035];[-1.3200; 796.0181];[31.9116; -99.5984];[25.4891; 3.2903]
882; 6; 18;[0.0000; 0.0000];[5.2407; -2.8669];[0.0000; 0.0000];[29.4697; -68.3028];[23.5308; 1.6965]
883; 6; 19;[0.0000; 0.0000];[4.4434; -5.0438];[-0.7303; 894.4884];[26.6258; -87.4938];[23.3489; 6.0548]
884; 6; 20;[0.0000; 0.0000];[4.0081; -4.6097];[-1.6138; 502.1459];[28.3968; -108.4125];[20.4924; 8.3454]
885; 6; 21;[0.0000; 0.0000];[3.7844; -9.6277];[5.0000; -54.6063];[27.4717; -47.6979];[22.7170; -24.6161]
886; 6; 22;[0.0000; 0.0000];[3.6319; -24.0527];[0.6273; 135.0597];[25.2320; -39.4458];[22.6274; -37.5836]
887; 6; 23;[0.0000; 0.0000];[4.3783; -20.1209];[4.9988; 28.7399];[27.6077; -31.3792];[20.4234; -35.9822]
888; 7; 0;[0.0000; 0.0000];[4.0774; -18.6901];[4.1608; 24.0092];[24.7444; -27.4118];[20.9092; -32.4629]
889; 7; 1;[0.0000; 0.0000];[4.7584; -32.6148];[1.1196; 111.2187];[23.0441; -25.1491];[23.7694; -30.3509]
890; 7; 2;[-0.0360; 0.7230];[5.2552; -21.0750];[3.7820; -6.4794];[21.8757; -30.7451];[18.8810; -26.1267]
891; 7; 3;[-0.0337; 8.6384];[5.5689; -28.5772];[8.0795; -11.1254];[25.0487; -28.7783];[16.9286; 5.3796]
892; 7; 4;[-0.0372; 39.9252];[6.1121; -30.8468];[2.3453; -1.0977];[31.2885; -29.4653];[16.5366; -25.3264]
893; 7; 5;[0.0000; 0.0000];[6.0186; -26.7661];[6.1031; -15.9054];[31.0234; -25.5462];[18.0088; -16.1793]
894; 7; 6;[-0.0309; 40.9661];[6.7046; -19.3010];[4.8619; 1.6283];[29.2488; -26.2710];[18.9958; -22.9697]
895; 7; 7;[-0.0340; 43.7763];[6.8879; -30.0129];[4.9203; 50.7707];[31.1875; -32.1199];[23.7045; -36.3377]
896; 7; 8;[-0.0644; 17.3345];[7.4952; -31.1964];[5.0000; -36.0080];[30.5845; -23.7601];[23.3778; -32.3971]
897; 7; 9;[-0.0786; 25.3030];[7.7871; -34.4556];[1.9367; 78.5580];[28.6754; -25.9168];[24.3616; -36.3581]
898; 7; 10;[-0.0777; 18.9593];[7.7810; -15.7916];[0.6405; 38.0203];[31.7890; -27.3322];[18.3193; -41.0250]
899; 7; 11;[-0.0747; 51.1698];[7.9470; -26.8456];[0.0000; 0.0000];[28.9414; -28.7253];[22.5061; -33.5183]
900; 7; 12;[-0.0656; 76.6158];[7.9468; -8.0686];[1.0420; 914.6007];[31.1392; -46.6366];[22.5267; -7.6354]
901; 7; 13;[-0.0765; 82.9505];[8.2562; -12.4743];[-1.4193; 465.8149];[31.7246; -47.3333];[23.6705; 2.5970]
902; 7; 14;[-0.2860; 25.0976];[13.1415; -5.9355];[0.0000; 0.0000];[30.9464; -45.9944];[14.9302; 6.7430]
903; 7; 15;[-0.2015; 14.7605];[12.1595; -19.5204];[0.0000; 0.0000];[29.8923; -53.5402];[11.9706; 22.6054]
904; 7; 16;[-0.4530; 128.5757];[12.1569; -7.9348];[1.5474; 164.8062];[27.5809; -54.5065];[11.8825; 3.7001]
905; 7; 17;[-0.1376; 72.4174];[10.1445; -19.4874];[7.5439; -26.0470];[32.8019; -39.6535];[12.8714; -36.5931]
906; 7; 18;[-0.0725; 49.4708];[7.3227; -2.7869];[0.1984; 1522.0015];[30.4868; -57.1954];[9.3998; -14.8410]
907; 7; 19;[-0.0856; 28.4089];[5.9317; -2.7686];[1.4371; 308.6951];[29.1535; -65.5334];[9.0170; -6.8701]
908; 7; 20;[-0.0842; 59.0511];[4.9764; -24.1231];[5.3479; -36.2028];[29.0645; -34.4663];[7.9371; -22.3480]
909; 7; 21;[-0.0799; 39.1009];[4.4830; -29.3258];[4.5964; -43.7307];[28.1423; -36.0003];[7.7849; -27.3916]
910; 7; 22;[-0.0632; 30.4634];[3.8838; -9.6457];[2.8018; -1.1768];[25.3635; -37.8765];[7.1858; -5.0564]
911; 7; 23;[-0.0899; 40.5366];[7.0586; -35.4458];[5.1135; -10.0783];[25.0413; -27.0997];[8.2512; -31.1303]
912; 1; 0;[-0.0934; 31.0949];[9.2848; -31.8259];[2.8466; -9.1649];[25.5779; -27.0217];[9.1362; -18.6917]
913; 1; 1;[-0.0775; 30.3410];[9.7514; -24.7784];[4.5072; -14.8389];[25.2770; -19.2676];[9.2313; -24.4247]
914; 1; 2;[-0.0106; 27.1500];[6.1821; -25.5858];[3.6600; -15.6786];[28.7532; -22.6115];[5.2371; -27.6313]
915; 1; 3;[-0.0104; -13.2738];[6.2926; -30.7239];[1.5348; 1.7276];[34.5279; -26.4093];[5.1511; -25.3053]
916; 1; 4;[-0.0102; -1.4180];[7.6438; -31.3756];[0.8538; 75.7898];[37.0092; -28.8247];[5.7111; -40.5955]
917; 1; 5;[-0.0558; 38.0778];[5.9689; -36.6626];[0.8625; 86.6510];[38.8411; -32.7522];[6.4853; -3.4787]
918; 1; 6;[-0.1756; 33.9164];[9.2435; -31.5123];[4.0238; -19.2214];[35.6255; -30.5504];[8.7476; -10.6116]
919; 1; 7;[-0.8158; 46.6001];[4.0343; -10.7669];[2.3915; -26.4973];[43.5002; -51.6714];[8.7441; -29.8347]
920; 1; 8;[-0.0112; -1104.7919];[3.4885; -28.5000];[0.0000; 0.0000];[44.5132; -44.4658];[4.1867; -33.0265]
921; 1; 9;[-1.9783; 38.6877];[3.1113; -31.6667];[0.0000; 0.0000];[43.2713; -43.9688];[9.3283; -35.3894]
922; 1; 10;[-2.3998; 38.3614];[0.0000; 0.0000];[-1.6836; 80.9624];[40.8644; -46.9758];[3.4583; -32.5424]
923; 1; 11;[-0.0106; -1673.2263];[11.8062; -36.9793];[4.7567; -17.7606];[39.0818; -41.9598];[7.2536; -39.6736]
924; 1; 12;[-0.0108; -5027.1069];[0.0000; 0.0000];[0.0000; 0.0000];[37.6808; -48.7198];[4.6870; -31.9518]
925; 1; 13;[-2.4172; 49.9952];[1.4526; -31.6667];[0.0000; 0.0000];[39.6793; -63.9785];[2.0025; -34.2002]
926; 1; 14;[-0.0106; 3273.8716];[2.8181; -1.8452];[5.0000; -52.8104];[45.5232; -52.6025];[7.4271; -16.2793]
927; 1; 15;[-0.0111; 3387.2621];[2.6708; -23.2998];[5.0000; -42.5944];[46.1334; -39.8585];[7.4707; -48.9443]
928; 1; 16;[-0.0118; 1291.1686];[3.0233; -35.9757];[5.4769; -44.7041];[42.1202; -38.2013];[7.3726; -50.1575]
929; 1; 17;[-0.1973; 47.2724];[2.5819; -8.0116];[5.2995; -61.1993];[47.4681; -48.8300];[5.8864; -49.2704]
930; 1; 18;[-0.0105; 217.7811];[2.4724; -35.9186];[5.2933; -44.4050];[45.0343; -34.2885];[4.8380; -50.5114]
931; 1; 19;[-0.0104; 222.9048];[1.8371; -17.1625];[5.1989; -44.3184];[40.1132; -38.7096];[4.5708; -66.9295]
932; 1; 20;[-0.0106; 273.0536];[2.2014; -35.5671];[5.0000; -43.9446];[32.5778; -37.3542];[3.6447; -46.6670]
933; 1; 21;[-0.0385; 31.7310];[2.3082; -31.3574];[5.0000; -36.0505];[29.0499; -30.0894];[3.2140; -27.5591]
934; 1; 22;[0.0000; 0.0000];[2.4147; -26.2482];[5.0000; -32.3645];[25.4610; -27.2406];[4.4029; -23.3631]
935; 1; 23;[-0.0571; 32.0088];[2.5248; -31.6796];[5.0000; -11.2763];[23.5216; -29.2588];[4.5278; -43.2670]
936; 2; 0;[0.0000; 0.0000];[2.7989; -25.9869];[8.3779; -23.6011];[21.9222; -26.3825];[6.3373; -31.8396]
937; 2; 1;[0.0000; 0.0000];[2.3270; -26.5772];[0.0000; 0.0000];[21.9301; -26.6346];[8.4416; -23.2151]
938; 2; 2;[-0.0103; 27.0151];[2.7518; -25.6740];[2.7008; -19.0370];[25.5250; -24.0525];[2.8975; -34.9031]
939; 2; 3;[0.0000; 0.0000];[3.6846; -26.0015];[5.0000; -19.9957];[28.0080; -26.5293];[2.9007; -34.6659]
940; 2; 4;[0.0000; 0.0000];[3.9492; -25.1721];[4.8126; -21.0512];[34.4521; -27.8495];[2.7135; -12.1034]
941; 2; 5;[0.0000; 0.0000];[3.1319; -37.0897];[0.0000; 101782958508949456.0000];[39.8056; -36.8173];[3.5249; -54.8739]
942; 2; 6;[-0.0114; 32.4429];[3.1960; -33.9563];[-0.5169; 87.5954];[37.9054; -37.9736];[3.9532; -52.7511]
943; 2; 7;[0.0000; 0.0000];[1.7622; -19.9957];[0.0000; 0.0000];[45.5126; -40.0510];[5.0856; -51.1159]
944; 2; 8;[0.0000; 0.0000];[3.5538; -37.4005];[1.7406; -19.9957];[50.5503; -39.0702];[0.3010; -234.7846]
945; 2; 9;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[45.1655; -72.3313];[0.0000; 0.0000]
946; 2; 10;[0.0000; 0.0000];[3.2097; -32.6839];[5.0000; -37.3658];[42.8062; -36.5753];[0.1763; -356.9100]
947; 2; 11;[0.0000; 0.0000];[2.3818; -37.4686];[7.5331; -39.8748];[41.7254; -40.8818];[0.1339; 40.9067]
948; 2; 12;[0.0000; 0.0000];[2.5116; -32.6217];[5.0000; -36.9870];[38.7957; -34.4780];[1.8261; -56.4250]
949; 2; 13;[0.0000; 0.0000];[1.5084; -19.9957];[5.0000; -40.1839];[42.4159; -41.2230];[0.1193; -466.5076]
950; 2; 14;[0.0000; 0.0000];[2.6046; -37.3311];[5.0000; -42.1664];[49.1021; -44.8624];[0.0355; 953.9745]
951; 2; 15;[0.0000; 0.0000];[2.4009; -32.7125];[5.0000; -36.8032];[48.2399; -37.0260];[1.8023; -65.8814]
952; 2; 16;[0.0000; 0.0000];[1.3157; -19.9957];[5.0000; -44.3919];[43.5696; -47.0260];[0.0628; -1227.0005]
953; 2; 17;[0.0000; 0.0000];[2.0042; -37.4225];[5.0000; -42.8046];[48.5271; -41.9203];[0.0641; -1146.2007]
954; 2; 18;[0.0000; 0.0000];[2.1511; -37.3856];[5.0000; -43.7281];[44.6462; -41.8895];[0.6837; -168.2229]
955; 2; 19;[0.0000; 0.0000];[0.0000; 0.0000];[5.0000; -55.5370];[40.1743; -58.9558];[0.1887; -295.1839]
956; 2; 20;[0.0000; 0.0000];[0.8438; -19.9957];[5.0000; -44.7130];[37.4405; -41.6042];[4.4522; -58.0577]
957; 2; 21;[0.0000; 0.0000];[1.3188; -32.8482];[5.0000; -35.9773];[34.2784; -34.1377];[4.0114; -36.9668]
958; 2; 22;[0.0000; 0.0000];[1.2596; -33.1202];[5.0000; -37.2015];[29.5772; -33.0469];[3.1146; -52.3083]
959; 2; 23;[0.0000; 0.0000];[1.9253; -32.7045];[2.7387; 6.8429];[28.5142; -32.1699];[3.2306; -44.7562]
960; 3; 0;[0.0000; 0.0000];[1.7074; -36.3096];[1.3360; -15.1400];[27.0589; -35.1618];[3.0905; -29.8487]
961; 3; 1;[0.0000; 0.0000];[1.7463; -26.7579];[2.8182; -17.1133];[26.4905; -26.7039];[2.8805; -21.8404]
962; 3; 2;[0.0000; 0.0000];[1.7575; -27.1413];[3.3384; -19.2850];[24.6373; -29.7059];[0.0106; -2385.4034]
963; 3; 3;[0.0000; 0.0000];[1.7442; -33.0863];[0.0000; 0.0000];[28.4728; -39.8282];[0.0125; 69.3155]
964; 3; 4;[0.0000; 0.0000];[2.2269; -26.7470];[2.3393; -19.9957];[39.0284; -30.7601];[0.0066; -3954.8977]
965; 3; 5;[0.0000; 0.0000];[2.1223; -32.0779];[1.8531; -19.9957];[47.4515; -35.5875];[0.0090; -4492.9414]
966; 3; 6;[0.0000; 0.0000];[2.0499; -32.1918];[4.8073; -18.8399];[0.7755; -168.5800];[0.0093; -9440.7661]
967; 3; 7;[0.0000; 0.0000];[1.5617; -32.7354];[5.0000; -36.1663];[0.7906; -148.2845];[0.0085; -12356.3452]
968; 3; 8;[0.0000; 0.0000];[0.5057; -16.5605];[2.6082; -30.2602];[0.5595; -260.6874];[7.0389; -40.7467]
969; 3; 9;[0.0000; 0.0000];[1.3917; -32.6750];[5.0000; -34.1741];[0.5551; -137.6774];[6.6969; -35.9218]
970; 3; 10;[0.0000; 0.0000];[0.9934; -37.4503];[5.4877; -18.9023];[0.5362; -136.3737];[8.8137; -47.8125]
971; 3; 11;[0.0000; 0.0000];[0.6568; -0.7536];[9.2009; -35.0293];[0.5158; -98.6511];[9.6737; -39.4071]
972; 3; 12;[0.0000; 0.0000];[0.7964; -37.6847];[5.0000; -40.8222];[0.5273; -1528.4286];[14.8939; -39.2192]
973; 3; 13;[0.0000; 0.0000];[0.7348; -37.6566];[5.0000; -40.8180];[0.5511; -1672.0336];[14.9903; -37.8105]
974; 3; 14;[0.0000; 0.0000];[0.5350; -19.9957];[5.0000; -41.6276];[22.7556; -73.5738];[14.4729; -35.0490]
975; 3; 15;[0.0000; 0.0000];[0.8352; -32.8117];[5.0000; -35.5452];[22.5714; -57.5644];[13.4130; -39.3174]
976; 3; 16;[0.0000; 0.0000];[1.1033; -37.6716];[5.0000; -42.3120];[22.7313; -49.4470];[10.9258; -35.4010]
977; 3; 17;[0.0000; 0.0000];[0.8830; -26.7696];[5.0000; -32.5929];[22.2016; -41.3883];[11.2918; -39.5030]
978; 3; 18;[0.0000; 0.0000];[0.4380; -19.9957];[5.1116; -44.5233];[18.7195; -51.9435];[11.3946; -38.6807]
979; 3; 19;[0.0000; 0.0000];[0.4857; -33.3851];[5.0000; -39.5765];[15.4241; -51.3114];[8.9026; -49.4780]
980; 3; 20;[0.0000; 0.0000];[0.5614; -33.1720];[5.0000; -36.5393];[35.5797; -39.9569];[7.4441; -46.2014]
981; 3; 21;[0.0000; 0.0000];[0.5907; -26.7388];[5.0000; -30.7421];[30.2850; -32.7102];[5.7603; -34.4572]
982; 3; 22;[0.0000; 0.0000];[0.5465; -26.7411];[5.0000; -32.0821];[27.4150; -27.9384];[0.4775; -421.6046]
983; 3; 23;[0.0000; 0.0000];[0.5766; -26.7184];[5.0000; -19.9154];[27.0647; -25.8654];[0.5273; -488.2733]
984; 4; 0;[0.0000; 0.0000];[0.4732; -25.9046];[5.0000; -27.1116];[23.7685; -24.8959];[0.4704; -38.5263]
985; 4; 1;[0.0000; 0.0000];[0.3746; -32.4521];[0.9835; -19.8866];[22.3743; -27.0104];[0.4808; -428.0736]
986; 4; 2;[0.0000; 0.0000];[0.4736; -26.7759];[4.5598; -19.4415];[26.2606; -26.8847];[0.5092; -300.8621]
987; 4; 3;[0.0000; 0.0000];[0.6255; -20.1545];[5.3566; -25.7382];[27.8312; -24.4066];[0.4445; -48.8297]
988; 4; 4;[0.0000; 0.0000];[0.6485; -31.5781];[2.3212; -19.9957];[40.0821; -37.8109];[0.0841; -1779.1050]
989; 4; 5;[0.0000; 0.0000];[0.4872; -32.0445];[0.0000; 0.0000];[45.6681; -32.8842];[0.1000; -927.0662]
990; 4; 6;[0.0000; 0.0000];[0.5384; -32.5611];[3.3880; -19.9957];[41.2991; -32.4078];[0.0806; -1976.9023]
991; 4; 7;[0.0000; 0.0000];[0.3638; -32.8816];[5.0000; -34.3822];[54.6483; -34.6277];[0.1101; -343.9329]
992; 4; 8;[0.0000; 0.0000];[0.3501; -37.7367];[0.0000; 0.0000];[50.8661; -39.8744];[46.6168; -42.1105]
993; 4; 9;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[44.5105; -46.7145];[0.7359; -32.7519]
994; 4; 10;[0.0000; 0.0000];[0.2515; -20.9543];[4.7639; -19.2451];[42.4370; -40.6293];[32.2844; -42.1628]
995; 4; 11;[0.0000; 0.0000];[0.2886; -24.1255];[3.4545; -20.2518];[41.4538; -39.5777];[31.6148; -42.5756]
996; 4; 12;[0.0000; 0.0000];[0.3089; -37.6790];[5.0000; -40.2093];[40.6340; -35.3732];[29.3242; -41.5418]
997; 4; 13;[0.0000; 0.0000];[0.2683; -37.6996];[5.0000; -44.9541];[40.8534; -42.6552];[27.3329; -40.1562]
998; 4; 14;[0.0000; 0.0000];[0.3272; -32.8439];[5.0000; -33.9987];[46.0368; -33.5822];[17.2194; -38.6122]
999; 4; 15;[0.0000; 0.0000];[0.0000; 0.0000];[5.0000; -45.6929];[48.3113; -48.9033];[0.0000; 0.0000]
1000; 4; 16;[0.0000; 0.0000];[0.4075; -37.5272];[5.0000; -41.4617];[44.0433; -40.8957];[27.5261; -39.5327]
1001; 4; 17;[0.0000; 0.0000];[0.2673; -37.5728];[5.0000; -41.3216];[57.8234; -40.3202];[22.4691; -41.8618]
1002; 4; 18;[0.0000; 0.0000];[0.2177; -26.3200];[5.5734; -32.6087];[48.2151; -33.9192];[29.7426; -28.4902]
1003; 4; 19;[0.0000; 0.0000];[0.2323; -37.5722];[5.0000; -39.5210];[40.8280; -36.9627];[22.9873; -42.3342]
1004; 4; 20;[0.0000; 0.0000];[0.2169; -32.4507];[5.0000; -37.4266];[37.8428; -36.1918];[1.8358; -42.7632]
1005; 4; 21;[0.0000; 0.0000];[0.2032; -26.8770];[5.0000; -32.9694];[35.5664; -32.8003];[2.0255; -24.0168]
1006; 4; 22;[0.0000; 0.0000];[0.2122; -26.3378];[5.0000; -30.2255];[30.8551; -29.5520];[1.7983; -39.0073]
1007; 4; 23;[0.0000; 0.0000];[0.2131; -26.2412];[6.5062; -26.8848];[29.7475; -26.3765];[1.8776; -24.1748]
1008; 5; 0;[0.0112; -26.3694];[0.2001; -26.2481];[7.8083; -27.4484];[26.0900; -27.7166];[2.0319; -23.8973]
1009; 5; 1;[0.0000; 0.0000];[0.1362; -26.1328];[5.0000; -24.3800];[25.6733; -28.2413];[1.7726; -43.8339]
1010; 5; 2;[0.0000; 0.0000];[0.1243; -26.1645];[2.5899; -19.9957];[23.9407; -29.9135];[0.3309; -97.9287]
1011; 5; 3;[0.0000; 0.0000];[0.1721; -26.5839];[2.3271; -19.9957];[24.7408; -31.6474];[0.3823; -95.6237]
1012; 5; 4;[0.0000; 0.0000];[0.2206; -31.5554];[-0.0000; 99908781916172288.0000];[40.0219; -31.9371];[0.3859; -97.4834]
1013; 5; 5;[0.0000; 0.0000];[0.2595; -32.4219];[-0.2300; 184.3701];[47.8376; -34.5252];[0.4687; -121.0610]
1014; 5; 6;[0.0000; 0.0000];[0.3045; -32.5797];[5.7317; -19.8733];[0.2459; -323.2123];[0.4162; -180.0705]
1015; 5; 7;[0.0000; 0.0000];[0.1121; -19.9957];[4.2531; -26.0011];[0.2478; -426.9877];[0.5046; -60.8724]
1016; 5; 8;[0.0000; 0.0000];[0.6153; -32.8857];[5.0000; -33.2951];[2.6272; -54.1618];[0.4610; -135.6191]
1017; 5; 9;[0.0000; 0.0000];[0.6565; -16.2828];[5.0000; -37.4469];[2.3069; -54.6219];[0.4635; -154.0379]
1018; 5; 10;[0.0000; 0.0000];[0.6927; -11.5570];[5.0000; -34.0565];[2.1042; -28.6813];[8.9525; -42.8378]
1019; 5; 11;[0.0000; 0.0000];[0.5110; -20.8040];[5.1654; -20.0837];[1.8843; -34.0175];[4.5282; -52.7313]
1020; 5; 12;[0.0000; 0.0000];[0.5543; -11.6430];[5.0000; -40.5039];[1.8648; -316.3542];[9.5203; -36.4166]
1021; 5; 13;[0.0000; 0.0000];[0.5484; -13.7687];[5.0000; -45.6677];[2.0345; -330.2463];[7.8291; -21.1524]
1022; 5; 14;[0.0000; 0.0000];[0.6393; -18.4975];[5.0000; -39.6738];[25.1266; -59.6462];[8.1274; -31.3123]
1023; 5; 15;[0.0000; 0.0000];[0.5569; -35.9484];[5.0000; -36.8486];[26.2497; -53.8934];[7.9085; -43.8117]
1024; 5; 16;[0.0000; 0.0000];[0.5037; -23.8809];[5.0000; -37.6948];[24.7196; -41.1463];[6.2578; -52.5957]
1025; 5; 17;[0.0000; 0.0000];[0.4337; -22.5801];[5.0000; -36.9680];[24.1100; -41.2005];[8.0628; -44.2892]
1026; 5; 18;[0.0000; 0.0000];[0.3501; -25.4345];[5.0000; -41.0709];[20.5955; -44.0298];[6.1847; -74.8753]
